ENSG00000248643 	 ENST00000412278 	 ENSE00002767281
ENSG00000248592 	 ENST00000504329 	 ENSE00002790163
ENSG00000248592 	 ENST00000504329 	 ENSE00002854466
ENSG00000248592 	 ENST00000504329 	 ENSE00002942685
ENSG00000248592 	 ENST00000504329 	 ENSE00002924837
ENSG00000248592 	 ENST00000504329 	 ENSE00002313238
ENSG00000248592 	 ENST00000504329 	 ENSE00002945841
ENSG00000248592 	 ENST00000504329 	 ENSE00002218132
ENSG00000183185 	 ENST00000472788 	 ENSE00002897688
ENSG00000183185 	 ENST00000472788 	 ENSE00002847043
ENSG00000183185 	 ENST00000472788 	 ENSE00002774518
ENSG00000183185 	 ENST00000472788 	 ENSE00001819109
ENSG00000183185 	 ENST00000472788 	 ENSE00001943695
ENSG00000183185 	 ENST00000472788 	 ENSE00001912878
ENSG00000183185 	 ENST00000472788 	 ENSE00001532851
ENSG00000183185 	 ENST00000472788 	 ENSE00001532850
ENSG00000183185 	 ENST00000472788 	 ENSE00001948344
ENSG00000261796 	 ENST00000418265 	 ENSE00001514747
ENSG00000261796 	 ENST00000418265 	 ENSE00002904854
ENSG00000261796 	 ENST00000418265 	 ENSE00002864940
ENSG00000261796 	 ENST00000418265 	 ENSE00002933833
ENSG00000261796 	 ENST00000418265 	 ENSE00002849592
ENSG00000261796 	 ENST00000418265 	 ENSE00002970427
ENSG00000261796 	 ENST00000418265 	 ENSE00002933286
ENSG00000261796 	 ENST00000418265 	 ENSE00002834096
ENSG00000261796 	 ENST00000418265 	 ENSE00002758868
ENSG00000261796 	 ENST00000418265 	 ENSE00002768639
ENSG00000261796 	 ENST00000418265 	 ENSE00001674802
ENSG00000261796 	 ENST00000418265 	 ENSE00002831413
ENSG00000261796 	 ENST00000418265 	 ENSE00001606592
ENSG00000206260 	 ENST00000383163 	 ENSE00001495173
ENSG00000233701 	 ENST00000413199 	 ENSE00001726383
ENSG00000233701 	 ENST00000502927 	 ENSE00002255761
ENSG00000233701 	 ENST00000502927 	 ENSE00002310120
ENSG00000197980 	 ENST00000477399 	 ENSE00001886993
ENSG00000197980 	 ENST00000477399 	 ENSE00002906403
ENSG00000197980 	 ENST00000477399 	 ENSE00002758636
ENSG00000197980 	 ENST00000477399 	 ENSE00002792066
ENSG00000197980 	 ENST00000477399 	 ENSE00001927932
ENSG00000158122 	 ENST00000375234 	 ENSE00001908433
ENSG00000158122 	 ENST00000375234 	 ENSE00001037162
ENSG00000158122 	 ENST00000375234 	 ENSE00002788684
ENSG00000158122 	 ENST00000375234 	 ENSE00002951452
ENSG00000158122 	 ENST00000375234 	 ENSE00001091594
ENSG00000158122 	 ENST00000375234 	 ENSE00001627164
ENSG00000258832 	 ENST00000553310 	 ENSE00002931184
ENSG00000258832 	 ENST00000553310 	 ENSE00002811670
ENSG00000258832 	 ENST00000553310 	 ENSE00002862120
ENSG00000258832 	 ENST00000553310 	 ENSE00002844709
ENSG00000258832 	 ENST00000553310 	 ENSE00002818692
ENSG00000258832 	 ENST00000553310 	 ENSE00002834140
ENSG00000258832 	 ENST00000553310 	 ENSE00002814814
ENSG00000258832 	 ENST00000553310 	 ENSE00002767034
ENSG00000258832 	 ENST00000553310 	 ENSE00002794832
ENSG00000258832 	 ENST00000553310 	 ENSE00002845958
ENSG00000258832 	 ENST00000553310 	 ENSE00002753232
ENSG00000253719 	 ENST00000519948 	 ENSE00002122485
ENSG00000259075 	 ENST00000548729 	 ENSE00002341005
ENSG00000259075 	 ENST00000548729 	 ENSE00002786764
ENSG00000259075 	 ENST00000548729 	 ENSE00002428810
ENSG00000259075 	 ENST00000413530 	 ENSE00002890187
ENSG00000259075 	 ENST00000413530 	 ENSE00002973064
ENSG00000259075 	 ENST00000413530 	 ENSE00001605373
ENSG00000136051 	 ENST00000332180 	 ENSE00002875584
ENSG00000136051 	 ENST00000332180 	 ENSE00002915777
ENSG00000136051 	 ENST00000332180 	 ENSE00002907991
ENSG00000136051 	 ENST00000332180 	 ENSE00002818279
ENSG00000136051 	 ENST00000332180 	 ENSE00002762082
ENSG00000136051 	 ENST00000332180 	 ENSE00002759512
ENSG00000136051 	 ENST00000332180 	 ENSE00002824361
ENSG00000136051 	 ENST00000332180 	 ENSE00002866156
ENSG00000136051 	 ENST00000332180 	 ENSE00002902814
ENSG00000136051 	 ENST00000332180 	 ENSE00002810121
ENSG00000136051 	 ENST00000332180 	 ENSE00002969350
ENSG00000136051 	 ENST00000332180 	 ENSE00002775004
ENSG00000136051 	 ENST00000332180 	 ENSE00002763060
ENSG00000136051 	 ENST00000332180 	 ENSE00002932914
ENSG00000136051 	 ENST00000332180 	 ENSE00002750596
ENSG00000136051 	 ENST00000332180 	 ENSE00002751770
ENSG00000136051 	 ENST00000332180 	 ENSE00002863605
ENSG00000136051 	 ENST00000332180 	 ENSE00002747584
ENSG00000136051 	 ENST00000332180 	 ENSE00002951807
ENSG00000136051 	 ENST00000332180 	 ENSE00002936988
ENSG00000136051 	 ENST00000332180 	 ENSE00002859898
ENSG00000136051 	 ENST00000332180 	 ENSE00002941579
ENSG00000136051 	 ENST00000332180 	 ENSE00002896690
ENSG00000136051 	 ENST00000332180 	 ENSE00002925736
ENSG00000136051 	 ENST00000332180 	 ENSE00002849911
ENSG00000136051 	 ENST00000332180 	 ENSE00002942295
ENSG00000136051 	 ENST00000332180 	 ENSE00002854563
ENSG00000136051 	 ENST00000332180 	 ENSE00002863200
ENSG00000136051 	 ENST00000332180 	 ENSE00002744945
ENSG00000136051 	 ENST00000332180 	 ENSE00002768214
ENSG00000136051 	 ENST00000332180 	 ENSE00002737379
ENSG00000136051 	 ENST00000332180 	 ENSE00002954659
ENSG00000136051 	 ENST00000332180 	 ENSE00002420193
ENSG00000227059 	 ENST00000545940 	 ENSE00002228425
ENSG00000227059 	 ENST00000545940 	 ENSE00001653494
ENSG00000227059 	 ENST00000545940 	 ENSE00001674517
ENSG00000227059 	 ENST00000545940 	 ENSE00001656095
ENSG00000227059 	 ENST00000545940 	 ENSE00001617662
ENSG00000227059 	 ENST00000545940 	 ENSE00001791066
ENSG00000227059 	 ENST00000545940 	 ENSE00001718184
ENSG00000227059 	 ENST00000545940 	 ENSE00001648442
ENSG00000227059 	 ENST00000419717 	 ENSE00001622610
ENSG00000227059 	 ENST00000419717 	 ENSE00001734196
ENSG00000227059 	 ENST00000419717 	 ENSE00001653494
ENSG00000227059 	 ENST00000419717 	 ENSE00001674517
ENSG00000227059 	 ENST00000419717 	 ENSE00001656095
ENSG00000227059 	 ENST00000419717 	 ENSE00001617662
ENSG00000227059 	 ENST00000419717 	 ENSE00001791066
ENSG00000227059 	 ENST00000419717 	 ENSE00001718184
ENSG00000227059 	 ENST00000419717 	 ENSE00001648442
ENSG00000258643 	 ENST00000553781 	 ENSE00001031653
ENSG00000258643 	 ENST00000553781 	 ENSE00002922505
ENSG00000258643 	 ENST00000553781 	 ENSE00002860394
ENSG00000258643 	 ENST00000553781 	 ENSE00002940643
ENSG00000258643 	 ENST00000553781 	 ENSE00002780794
ENSG00000258643 	 ENST00000553781 	 ENSE00002837653
ENSG00000258643 	 ENST00000553781 	 ENSE00002817279
ENSG00000258643 	 ENST00000553781 	 ENSE00002737635
ENSG00000258643 	 ENST00000553781 	 ENSE00002471798
ENSG00000258643 	 ENST00000557008 	 ENSE00002518995
ENSG00000258643 	 ENST00000557008 	 ENSE00002860394
ENSG00000258643 	 ENST00000557008 	 ENSE00002940643
ENSG00000258643 	 ENST00000557008 	 ENSE00002780794
ENSG00000258643 	 ENST00000557008 	 ENSE00002837653
ENSG00000258643 	 ENST00000557008 	 ENSE00002817279
ENSG00000258643 	 ENST00000557008 	 ENSE00002737635
ENSG00000258643 	 ENST00000557008 	 ENSE00002506710
ENSG00000258790 	 ENST00000557565 	 ENSE00002455530
ENSG00000258790 	 ENST00000557565 	 ENSE00002896667
ENSG00000258790 	 ENST00000557565 	 ENSE00002884284
ENSG00000258790 	 ENST00000557565 	 ENSE00002735828
ENSG00000258790 	 ENST00000557565 	 ENSE00002954180
ENSG00000258790 	 ENST00000557565 	 ENSE00002866605
ENSG00000258790 	 ENST00000557565 	 ENSE00002763580
ENSG00000258790 	 ENST00000557565 	 ENSE00002448140
ENSG00000258790 	 ENST00000557565 	 ENSE00002487887
ENSG00000258790 	 ENST00000557565 	 ENSE00002837541
ENSG00000258790 	 ENST00000557565 	 ENSE00002757018
ENSG00000258790 	 ENST00000557565 	 ENSE00002766655
ENSG00000258790 	 ENST00000557565 	 ENSE00002810956
ENSG00000258790 	 ENST00000557565 	 ENSE00002896796
ENSG00000258790 	 ENST00000557565 	 ENSE00002919359
ENSG00000125954 	 ENST00000542227 	 ENSE00002847090
ENSG00000125954 	 ENST00000542227 	 ENSE00002767540
ENSG00000125954 	 ENST00000542227 	 ENSE00002941620
ENSG00000125954 	 ENST00000542227 	 ENSE00002944820
ENSG00000125954 	 ENST00000542227 	 ENSE00002919759
ENSG00000125954 	 ENST00000542227 	 ENSE00002908381
ENSG00000125954 	 ENST00000542227 	 ENSE00002785408
ENSG00000125954 	 ENST00000542227 	 ENSE00002865508
ENSG00000125954 	 ENST00000542227 	 ENSE00002808407
ENSG00000125954 	 ENST00000542227 	 ENSE00002739893
ENSG00000125954 	 ENST00000542227 	 ENSE00002794629
ENSG00000125954 	 ENST00000542227 	 ENSE00002921406
ENSG00000125954 	 ENST00000542227 	 ENSE00002843766
ENSG00000119650 	 ENST00000542766 	 ENSE00002229539
ENSG00000119650 	 ENST00000542766 	 ENSE00002890262
ENSG00000119650 	 ENST00000542766 	 ENSE00002929028
ENSG00000119650 	 ENST00000542766 	 ENSE00002889414
ENSG00000119650 	 ENST00000542766 	 ENSE00002819655
ENSG00000119650 	 ENST00000542766 	 ENSE00001252292
ENSG00000119650 	 ENST00000542766 	 ENSE00000808439
ENSG00000119650 	 ENST00000542766 	 ENSE00002799443
ENSG00000119650 	 ENST00000542766 	 ENSE00002830237
ENSG00000119650 	 ENST00000542766 	 ENSE00002312747
ENSG00000119650 	 ENST00000238628 	 ENSE00002518673
ENSG00000119650 	 ENST00000238628 	 ENSE00002890262
ENSG00000119650 	 ENST00000238628 	 ENSE00002929028
ENSG00000119650 	 ENST00000238628 	 ENSE00002927071
ENSG00000119650 	 ENST00000238628 	 ENSE00001252292
ENSG00000119650 	 ENST00000238628 	 ENSE00000808439
ENSG00000119650 	 ENST00000238628 	 ENSE00002799443
ENSG00000119650 	 ENST00000238628 	 ENSE00002529386
ENSG00000119650 	 ENST00000314067 	 ENSE00001516586
ENSG00000119650 	 ENST00000314067 	 ENSE00002890262
ENSG00000119650 	 ENST00000314067 	 ENSE00002929028
ENSG00000119650 	 ENST00000314067 	 ENSE00002889414
ENSG00000119650 	 ENST00000314067 	 ENSE00002819655
ENSG00000119650 	 ENST00000314067 	 ENSE00001252292
ENSG00000119650 	 ENST00000314067 	 ENSE00000808439
ENSG00000119650 	 ENST00000314067 	 ENSE00002799443
ENSG00000119650 	 ENST00000314067 	 ENSE00001252258
ENSG00000137878 	 ENST00000488175 	 ENSE00002739996
ENSG00000137878 	 ENST00000488175 	 ENSE00002787439
ENSG00000137878 	 ENST00000488175 	 ENSE00002840019
ENSG00000137878 	 ENST00000488175 	 ENSE00002841563
ENSG00000137878 	 ENST00000488175 	 ENSE00002747172
ENSG00000137878 	 ENST00000488175 	 ENSE00002774005
ENSG00000137878 	 ENST00000488175 	 ENSE00002790111
ENSG00000137878 	 ENST00000488175 	 ENSE00002823793
ENSG00000137878 	 ENST00000488175 	 ENSE00002904935
ENSG00000137878 	 ENST00000488175 	 ENSE00002833786
ENSG00000137878 	 ENST00000488175 	 ENSE00002956039
ENSG00000137878 	 ENST00000488175 	 ENSE00002866938
ENSG00000137878 	 ENST00000488175 	 ENSE00002805707
ENSG00000137878 	 ENST00000488175 	 ENSE00002885374
ENSG00000137878 	 ENST00000460962 	 ENSE00002739996
ENSG00000137878 	 ENST00000460962 	 ENSE00002787439
ENSG00000137878 	 ENST00000460962 	 ENSE00002840019
ENSG00000137878 	 ENST00000460962 	 ENSE00002841563
ENSG00000137878 	 ENST00000460962 	 ENSE00002747172
ENSG00000137878 	 ENST00000460962 	 ENSE00002774005
ENSG00000137878 	 ENST00000460962 	 ENSE00002790111
ENSG00000137878 	 ENST00000460962 	 ENSE00002823793
ENSG00000137878 	 ENST00000460962 	 ENSE00002904935
ENSG00000137878 	 ENST00000460962 	 ENSE00002833786
ENSG00000137878 	 ENST00000460962 	 ENSE00002866938
ENSG00000137878 	 ENST00000460962 	 ENSE00002805707
ENSG00000137878 	 ENST00000460962 	 ENSE00001850610
ENSG00000137878 	 ENST00000460962 	 ENSE00002824876
ENSG00000137878 	 ENST00000460962 	 ENSE00002849742
ENSG00000137878 	 ENST00000460962 	 ENSE00002914213
ENSG00000137878 	 ENST00000460962 	 ENSE00002740851
ENSG00000137878 	 ENST00000574161 	 ENSE00001103615
ENSG00000137878 	 ENST00000574161 	 ENSE00002787439
ENSG00000137878 	 ENST00000574161 	 ENSE00002840019
ENSG00000137878 	 ENST00000574161 	 ENSE00002841563
ENSG00000137878 	 ENST00000574161 	 ENSE00002747172
ENSG00000137878 	 ENST00000574161 	 ENSE00002774005
ENSG00000137878 	 ENST00000574161 	 ENSE00002790111
ENSG00000137878 	 ENST00000574161 	 ENSE00002823793
ENSG00000137878 	 ENST00000574161 	 ENSE00002904935
ENSG00000137878 	 ENST00000574161 	 ENSE00002833786
ENSG00000137878 	 ENST00000574161 	 ENSE00002956039
ENSG00000137878 	 ENST00000574161 	 ENSE00002866938
ENSG00000137878 	 ENST00000574161 	 ENSE00002635391
ENSG00000137878 	 ENST00000572390 	 ENSE00001103615
ENSG00000137878 	 ENST00000572390 	 ENSE00002787439
ENSG00000137878 	 ENST00000572390 	 ENSE00002840019
ENSG00000137878 	 ENST00000572390 	 ENSE00002841563
ENSG00000137878 	 ENST00000572390 	 ENSE00002747172
ENSG00000137878 	 ENST00000572390 	 ENSE00002774005
ENSG00000137878 	 ENST00000572390 	 ENSE00002790111
ENSG00000137878 	 ENST00000572390 	 ENSE00002823793
ENSG00000137878 	 ENST00000572390 	 ENSE00002904935
ENSG00000137878 	 ENST00000572390 	 ENSE00002833786
ENSG00000137878 	 ENST00000572390 	 ENSE00002866938
ENSG00000137878 	 ENST00000572390 	 ENSE00002635391
ENSG00000137878 	 ENST00000380568 	 ENSE00002739996
ENSG00000137878 	 ENST00000380568 	 ENSE00002787439
ENSG00000137878 	 ENST00000380568 	 ENSE00002840019
ENSG00000137878 	 ENST00000380568 	 ENSE00002841563
ENSG00000137878 	 ENST00000380568 	 ENSE00002747172
ENSG00000137878 	 ENST00000380568 	 ENSE00002774005
ENSG00000137878 	 ENST00000380568 	 ENSE00002790111
ENSG00000137878 	 ENST00000380568 	 ENSE00002823793
ENSG00000137878 	 ENST00000380568 	 ENSE00002904935
ENSG00000137878 	 ENST00000380568 	 ENSE00002833786
ENSG00000137878 	 ENST00000380568 	 ENSE00002956039
ENSG00000137878 	 ENST00000380568 	 ENSE00002866938
ENSG00000137878 	 ENST00000380568 	 ENSE00002923261
ENSG00000137878 	 ENST00000380569 	 ENSE00002263128
ENSG00000137878 	 ENST00000380569 	 ENSE00002787439
ENSG00000137878 	 ENST00000380569 	 ENSE00002840019
ENSG00000137878 	 ENST00000380569 	 ENSE00002841563
ENSG00000137878 	 ENST00000380569 	 ENSE00002747172
ENSG00000137878 	 ENST00000380569 	 ENSE00002774005
ENSG00000137878 	 ENST00000380569 	 ENSE00002790111
ENSG00000137878 	 ENST00000380569 	 ENSE00002823793
ENSG00000137878 	 ENST00000380569 	 ENSE00002904935
ENSG00000137878 	 ENST00000380569 	 ENSE00002833786
ENSG00000137878 	 ENST00000380569 	 ENSE00002956039
ENSG00000137878 	 ENST00000380569 	 ENSE00002866938
ENSG00000137878 	 ENST00000380569 	 ENSE00002885741
ENSG00000137878 	 ENST00000380569 	 ENSE00002958140
ENSG00000246922 	 ENST00000559089 	 ENSE00002543149
ENSG00000246922 	 ENST00000559089 	 ENSE00002558286
ENSG00000246922 	 ENST00000559089 	 ENSE00002203620
ENSG00000246922 	 ENST00000559089 	 ENSE00002290505
ENSG00000246922 	 ENST00000559089 	 ENSE00002227020
ENSG00000246922 	 ENST00000559089 	 ENSE00002546161
ENSG00000246922 	 ENST00000502113 	 ENSE00002224047
ENSG00000246922 	 ENST00000502113 	 ENSE00002203620
ENSG00000246922 	 ENST00000502113 	 ENSE00002290505
ENSG00000246922 	 ENST00000502113 	 ENSE00002227020
ENSG00000246922 	 ENST00000502113 	 ENSE00001991241
ENSG00000103888 	 ENST00000220244 	 ENSE00001923884
ENSG00000103888 	 ENST00000220244 	 ENSE00001104271
ENSG00000103888 	 ENST00000220244 	 ENSE00001104293
ENSG00000103888 	 ENST00000220244 	 ENSE00001104286
ENSG00000103888 	 ENST00000220244 	 ENSE00001104296
ENSG00000103888 	 ENST00000220244 	 ENSE00001104291
ENSG00000103888 	 ENST00000220244 	 ENSE00001104278
ENSG00000103888 	 ENST00000220244 	 ENSE00001104281
ENSG00000103888 	 ENST00000220244 	 ENSE00001266786
ENSG00000103888 	 ENST00000220244 	 ENSE00000924478
ENSG00000103888 	 ENST00000220244 	 ENSE00000924479
ENSG00000103888 	 ENST00000220244 	 ENSE00000700021
ENSG00000103888 	 ENST00000220244 	 ENSE00000700023
ENSG00000103888 	 ENST00000220244 	 ENSE00000924480
ENSG00000103888 	 ENST00000220244 	 ENSE00000924481
ENSG00000103888 	 ENST00000220244 	 ENSE00000924482
ENSG00000103888 	 ENST00000220244 	 ENSE00000924483
ENSG00000103888 	 ENST00000220244 	 ENSE00000924484
ENSG00000103888 	 ENST00000220244 	 ENSE00000924485
ENSG00000103888 	 ENST00000220244 	 ENSE00000924486
ENSG00000103888 	 ENST00000220244 	 ENSE00000924487
ENSG00000103888 	 ENST00000220244 	 ENSE00001266705
ENSG00000103888 	 ENST00000220244 	 ENSE00000924489
ENSG00000103888 	 ENST00000220244 	 ENSE00000924490
ENSG00000103888 	 ENST00000220244 	 ENSE00000924491
ENSG00000103888 	 ENST00000220244 	 ENSE00002759824
ENSG00000103888 	 ENST00000220244 	 ENSE00000924493
ENSG00000103888 	 ENST00000220244 	 ENSE00000700060
ENSG00000103888 	 ENST00000220244 	 ENSE00001344888
ENSG00000103888 	 ENST00000394685 	 ENSE00001266859
ENSG00000103888 	 ENST00000394685 	 ENSE00001519199
ENSG00000103888 	 ENST00000394685 	 ENSE00001104271
ENSG00000103888 	 ENST00000394685 	 ENSE00001104293
ENSG00000103888 	 ENST00000394685 	 ENSE00001104286
ENSG00000103888 	 ENST00000394685 	 ENSE00001104296
ENSG00000103888 	 ENST00000394685 	 ENSE00001104291
ENSG00000103888 	 ENST00000394685 	 ENSE00001104278
ENSG00000103888 	 ENST00000394685 	 ENSE00001104281
ENSG00000103888 	 ENST00000394685 	 ENSE00001266786
ENSG00000103888 	 ENST00000394685 	 ENSE00000924478
ENSG00000103888 	 ENST00000394685 	 ENSE00000924479
ENSG00000103888 	 ENST00000394685 	 ENSE00000700021
ENSG00000103888 	 ENST00000394685 	 ENSE00000700023
ENSG00000103888 	 ENST00000394685 	 ENSE00000924480
ENSG00000103888 	 ENST00000394685 	 ENSE00000924481
ENSG00000103888 	 ENST00000394685 	 ENSE00000924482
ENSG00000103888 	 ENST00000394685 	 ENSE00000924483
ENSG00000103888 	 ENST00000394685 	 ENSE00000924484
ENSG00000103888 	 ENST00000394685 	 ENSE00000924485
ENSG00000103888 	 ENST00000394685 	 ENSE00000924486
ENSG00000103888 	 ENST00000394685 	 ENSE00000924487
ENSG00000103888 	 ENST00000394685 	 ENSE00001266705
ENSG00000103888 	 ENST00000394685 	 ENSE00000924489
ENSG00000103888 	 ENST00000394685 	 ENSE00000924490
ENSG00000103888 	 ENST00000394685 	 ENSE00000924491
ENSG00000103888 	 ENST00000394685 	 ENSE00002759824
ENSG00000103888 	 ENST00000394685 	 ENSE00000924493
ENSG00000103888 	 ENST00000394685 	 ENSE00000700060
ENSG00000103888 	 ENST00000394685 	 ENSE00001344888
ENSG00000103888 	 ENST00000356249 	 ENSE00001266859
ENSG00000103888 	 ENST00000356249 	 ENSE00001519193
ENSG00000103888 	 ENST00000356249 	 ENSE00001104271
ENSG00000103888 	 ENST00000356249 	 ENSE00001104293
ENSG00000103888 	 ENST00000356249 	 ENSE00001104286
ENSG00000103888 	 ENST00000356249 	 ENSE00001104296
ENSG00000103888 	 ENST00000356249 	 ENSE00001104291
ENSG00000103888 	 ENST00000356249 	 ENSE00001104278
ENSG00000103888 	 ENST00000356249 	 ENSE00001104281
ENSG00000103888 	 ENST00000356249 	 ENSE00001266786
ENSG00000103888 	 ENST00000356249 	 ENSE00000924478
ENSG00000103888 	 ENST00000356249 	 ENSE00000924479
ENSG00000103888 	 ENST00000356249 	 ENSE00000700021
ENSG00000103888 	 ENST00000356249 	 ENSE00000700023
ENSG00000103888 	 ENST00000356249 	 ENSE00000924480
ENSG00000103888 	 ENST00000356249 	 ENSE00000924481
ENSG00000103888 	 ENST00000356249 	 ENSE00000924482
ENSG00000103888 	 ENST00000356249 	 ENSE00000924483
ENSG00000103888 	 ENST00000356249 	 ENSE00000924484
ENSG00000103888 	 ENST00000356249 	 ENSE00000924485
ENSG00000103888 	 ENST00000356249 	 ENSE00000924486
ENSG00000103888 	 ENST00000356249 	 ENSE00000924487
ENSG00000103888 	 ENST00000356249 	 ENSE00001266705
ENSG00000103888 	 ENST00000356249 	 ENSE00000924489
ENSG00000103888 	 ENST00000356249 	 ENSE00000924490
ENSG00000103888 	 ENST00000356249 	 ENSE00000924491
ENSG00000103888 	 ENST00000356249 	 ENSE00002759824
ENSG00000103888 	 ENST00000356249 	 ENSE00000924493
ENSG00000103888 	 ENST00000356249 	 ENSE00000700060
ENSG00000103888 	 ENST00000356249 	 ENSE00001344888
ENSG00000250021 	 ENST00000398333 	 ENSE00001790277
ENSG00000250021 	 ENST00000398333 	 ENSE00002831591
ENSG00000250021 	 ENST00000398333 	 ENSE00002806306
ENSG00000250021 	 ENST00000398333 	 ENSE00002797041
ENSG00000250021 	 ENST00000398333 	 ENSE00002758804
ENSG00000250021 	 ENST00000398333 	 ENSE00002866614
ENSG00000250021 	 ENST00000398333 	 ENSE00002838668
ENSG00000250021 	 ENST00000398333 	 ENSE00002874043
ENSG00000250021 	 ENST00000398333 	 ENSE00002943482
ENSG00000250021 	 ENST00000398333 	 ENSE00002063962
ENSG00000198326 	 ENST00000380585 	 ENSE00001485548
ENSG00000198326 	 ENST00000380585 	 ENSE00001485547
ENSG00000249139 	 ENST00000504988 	 ENSE00002057570
ENSG00000249139 	 ENST00000504988 	 ENSE00002739669
ENSG00000249139 	 ENST00000504988 	 ENSE00002942137
ENSG00000249139 	 ENST00000504988 	 ENSE00002771514
ENSG00000249139 	 ENST00000504988 	 ENSE00002914936
ENSG00000177257 	 ENST00000318157 	 ENSE00001753483
ENSG00000177257 	 ENST00000318157 	 ENSE00001646530
ENSG00000215356 	 ENST00000400120 	 ENSE00001653900
ENSG00000215356 	 ENST00000400120 	 ENSE00001608227
ENSG00000215356 	 ENST00000400120 	 ENSE00001741433
ENSG00000215356 	 ENST00000400120 	 ENSE00001694929
ENSG00000215356 	 ENST00000400120 	 ENSE00001600461
ENSG00000215356 	 ENST00000400120 	 ENSE00001802252
ENSG00000215356 	 ENST00000400120 	 ENSE00001698841
ENSG00000215356 	 ENST00000443676 	 ENSE00001746818
ENSG00000215356 	 ENST00000443676 	 ENSE00001741433
ENSG00000215356 	 ENST00000443676 	 ENSE00001694929
ENSG00000215356 	 ENST00000443676 	 ENSE00001600461
ENSG00000215356 	 ENST00000443676 	 ENSE00001802252
ENSG00000215356 	 ENST00000443676 	 ENSE00001758143
ENSG00000254093 	 ENST00000314787 	 ENSE00001378842
ENSG00000254093 	 ENST00000314787 	 ENSE00002735739
ENSG00000254093 	 ENST00000314787 	 ENSE00002952669
ENSG00000254093 	 ENST00000314787 	 ENSE00002967958
ENSG00000254093 	 ENST00000314787 	 ENSE00002826330
ENSG00000254093 	 ENST00000314787 	 ENSE00000979596
ENSG00000254093 	 ENST00000314787 	 ENSE00001776764
ENSG00000253457 	 ENST00000517349 	 ENSE00002109197
ENSG00000253457 	 ENST00000517349 	 ENSE00002090575
ENSG00000253457 	 ENST00000517349 	 ENSE00002139359
ENSG00000226807 	 ENST00000430863 	 ENSE00001600839
ENSG00000226807 	 ENST00000430863 	 ENSE00001642971
ENSG00000226807 	 ENST00000430863 	 ENSE00002897112
ENSG00000226807 	 ENST00000430863 	 ENSE00002806151
ENSG00000226807 	 ENST00000430863 	 ENSE00002967199
ENSG00000226807 	 ENST00000430863 	 ENSE00002839710
ENSG00000226807 	 ENST00000430863 	 ENSE00002868646
ENSG00000226807 	 ENST00000430863 	 ENSE00002871948
ENSG00000226807 	 ENST00000430863 	 ENSE00001657283
ENSG00000226807 	 ENST00000430863 	 ENSE00002970777
ENSG00000226807 	 ENST00000430863 	 ENSE00002922289
ENSG00000226807 	 ENST00000430863 	 ENSE00002775054
ENSG00000226807 	 ENST00000430863 	 ENSE00001622489
ENSG00000226807 	 ENST00000430863 	 ENSE00002839278
ENSG00000226807 	 ENST00000430863 	 ENSE00002956008
ENSG00000226807 	 ENST00000430863 	 ENSE00002917623
ENSG00000226807 	 ENST00000430863 	 ENSE00002885961
ENSG00000226807 	 ENST00000430863 	 ENSE00002932122
ENSG00000226807 	 ENST00000430863 	 ENSE00002806687
ENSG00000226807 	 ENST00000430863 	 ENSE00002933498
ENSG00000226807 	 ENST00000430863 	 ENSE00002764115
ENSG00000226807 	 ENST00000430863 	 ENSE00002927715
ENSG00000226807 	 ENST00000430863 	 ENSE00002912154
ENSG00000226807 	 ENST00000430863 	 ENSE00002954016
ENSG00000226807 	 ENST00000430863 	 ENSE00002814432
ENSG00000226807 	 ENST00000430863 	 ENSE00002855671
ENSG00000226807 	 ENST00000430863 	 ENSE00002904483
ENSG00000226807 	 ENST00000430863 	 ENSE00002799835
ENSG00000226807 	 ENST00000430863 	 ENSE00002969793
ENSG00000226807 	 ENST00000430863 	 ENSE00001802785
ENSG00000264668 	 ENST00000522452 	 ENSE00002094692
ENSG00000264668 	 ENST00000522452 	 ENSE00002967832
ENSG00000264668 	 ENST00000522452 	 ENSE00002928600
ENSG00000264668 	 ENST00000522452 	 ENSE00002118125
ENSG00000255181 	 ENST00000542437 	 ENSE00002487629
ENSG00000255181 	 ENST00000542437 	 ENSE00002482283
ENSG00000237765 	 ENST00000422728 	 ENSE00002069002
ENSG00000237765 	 ENST00000422728 	 ENSE00001736652
ENSG00000249948 	 ENST00000508166 	 ENSE00002033499
ENSG00000249948 	 ENST00000508166 	 ENSE00002752203
ENSG00000249948 	 ENST00000508166 	 ENSE00002789139
ENSG00000249948 	 ENST00000508166 	 ENSE00002064509
ENSG00000249948 	 ENST00000508166 	 ENSE00002079285
ENSG00000249948 	 ENST00000503442 	 ENSE00002048286
ENSG00000249948 	 ENST00000503442 	 ENSE00002752203
ENSG00000249948 	 ENST00000503442 	 ENSE00002079285
ENSG00000164118 	 ENST00000503780 	 ENSE00002019729
ENSG00000164118 	 ENST00000503780 	 ENSE00001547096
ENSG00000164118 	 ENST00000503780 	 ENSE00001557683
ENSG00000164118 	 ENST00000503780 	 ENSE00001081602
ENSG00000164118 	 ENST00000503780 	 ENSE00001081609
ENSG00000164118 	 ENST00000503780 	 ENSE00001081599
ENSG00000164118 	 ENST00000503780 	 ENSE00001081605
ENSG00000164118 	 ENST00000503780 	 ENSE00002853211
ENSG00000164118 	 ENST00000503780 	 ENSE00002763457
ENSG00000164118 	 ENST00000503780 	 ENSE00001081603
